H2,CH4,C2H2,C2H4,C2H6,Fault,CH4/H2,C2H2/C2H4,C2H4/C2H6
40280.0,1260.0,490.0,90.0,0.0,PDT1,0.03128103277060576,5.444444444444445,0.0
72.0,817.0,6.4,41.0,1560.0,T1,11.347222222222221,0.15609756097560976,0.026282051282051282
531.0,1.0,3.0,1.2,1.0,NF,0.0018832391713747645,2.5,1.2
97.0,27.0,40.5,11.0,1880.0,T1,0.27835051546391754,3.6818181818181817,0.005851063829787234
1860.0,0.2,49.0,29000.0,4462.0,NF,0.00010752688172043011,0.001689655172413793,6.499327655759749
24700.0,102.6,683643.0,170.0,318.0,T1,0.004153846153846154,4021.429411764706,0.5345911949685535
4966.14,138072.0,2572.0,66.0,0.0,T1,27.802679747248366,38.96969696969697,0.0
900.0,2397.0,68.0,610.0,4303.0,T1,2.6633333333333336,0.11147540983606558,0.14176156170113874
131.0,160.0,1.0,388782.0,32.0,T3,1.2213740458015268,2.572135541254482e-06,12149.4375
210.0,67.0,1.0,30.0,45.0,T1,0.319047619047619,0.03333333333333333,0.6666666666666666
1084.0,619.0,39.0,614.1,198.5,NF,0.5710332103321033,0.0635075720566683,3.0937027707808564
40000.0,1740.0,32.3,1132.0,9.0,NF,0.0435,0.02853356890459364,125.77777777777777
1000.0,196.3,16.0,459845.0,40.0,NF,0.1963,3.47943328730333e-05,11496.125
34.0,6.6,24.0,1330.0,40.0,NF,0.1941176470588235,0.01804511278195489,33.25
0.0,10500.0,110.0,4200.0,5.2,NF,0.0,0.02619047619047619,807.6923076923076
195.7,395.0,30.0,13.0,4008.0,T1,2.0183955033214103,2.3076923076923075,0.003243512974051896
21.0,31.0,6.0,271.0,2540.0,T1,1.4761904761904763,0.02214022140221402,0.10669291338582677
531.0,18.9,546779.0,712.0,0.38,NF,0.035593220338983045,767.9480337078652,1873.6842105263158
24700.0,60.0,750.0,614.1,70.0,NF,0.0024291497975708503,1.2212994626282363,8.772857142857143
57.0,1430.0,8.9,2810.0,45.0,T3,25.087719298245613,0.0031672597864768684,62.44444444444444
645.0,120.0,540711.0,36.45,270.0,T1,0.18604651162790697,14834.32098765432,0.135
45.0,89.0,7025.0,7.0,0.0,T1,1.9777777777777779,1003.5714285714286,0.0
12705.0,3240.0,1.4,97.0,0.0,T1,0.2550177095631641,0.014432989690721649,0.0
57.0,1500.0,0.0,249.8,1400.0,T1,26.31578947368421,0.0,0.17842857142857144
120.0,30.0,5830.0,540.0,37565.0,T1,0.25,10.796296296296296,0.014375083189138826
21.0,3240.0,14.2,122.5,323.0,T1,154.28571428571428,0.11591836734693876,0.37925696594427244
120.0,706.0,8.0,6.0,250.0,T1,5.883333333333334,1.3333333333333333,0.024
14.0,442.0,1300.0,66.0,700.0,T1,31.571428571428573,19.696969696969695,0.09428571428571429
5100.0,533.0,22.7,45.0,0.0,T1,0.10450980392156863,0.5044444444444445,0.0
7487.0,28.0,1560.0,1443.0,4.0,NF,0.003739815680512889,1.0810810810810811,360.75
135.65,530.0,10.0,1.45,60.0,T1,3.9071138960560265,6.8965517241379315,0.024166666666666666
1769.7,1031.0,3.22,388782.0,57.0,NF,0.582584618861954,8.282276442839433e-06,6820.736842105263
462.0,10500.0,683643.0,16.36,3.38,NF,22.727272727272727,41787.46943765281,4.840236686390533
68.0,19.1,0.1,0.0,4410.0,T1,0.28088235294117647,0.0,0.0
31.0,1110.0,111.0,20.1,219.0,T1,35.806451612903224,5.522388059701492,0.09178082191780823
545.0,300.0,4.7,3.0,21.0,T1,0.5504587155963303,1.5666666666666667,0.14285714285714285
2800.0,47.0,70.0,84.0,541.0,PDT1,0.016785714285714286,0.8333333333333334,0.15526802218114602
24700.0,5399.0,26300.0,74.85,4.0,D1,0.218582995951417,351.3694054776219,18.7125
3.82,123.0,9.0,97.37,0.0,T1,32.19895287958116,0.09243093355242887,0.0
441916.0,2800.0,62.0,166.0,4049.0,PDT1,0.006336045764353406,0.37349397590361444,0.04099777722894542
48.0,300.0,2.33,18.8,4.0,T3,6.25,0.12393617021276596,4.7
25.4,0.0,680.0,249.8,7.0,NF,0.0,2.7221777421937547,35.68571428571429
33.0,3.5,816.0,1.8,6790.0,T1,0.10606060606060606,453.3333333333333,0.0002650957290132548
143.8,735.0,7.0,6788.0,138.0,T3,5.111265646731571,0.0010312315851502651,49.18840579710145
1000.0,5.2,595394.0,166.0,2.0,NF,0.0052,3586.710843373494,83.0
5100.0,58.96,460.0,233.0,3.97,NF,0.011560784313725491,1.9742489270386265,58.69017632241813
755.0,3.0,87.0,45.0,30.1,NF,0.003973509933774834,1.9333333333333333,1.495016611295681
180.0,660.0,7.13,1200.0,1880.0,T1,3.6666666666666665,0.005941666666666666,0.6382978723404256
181.0,1200.0,21.891,1.45,700.0,T1,6.629834254143646,15.097241379310343,0.0020714285714285713
57.0,160.0,330.0,383.0,1850.0,T1,2.807017543859649,0.8616187989556136,0.20702702702702702
5760.0,120.0,244.0,271.0,3.5,NF,0.020833333333333332,0.9003690036900369,77.42857142857143
207.6,111.9,10.0,40.54,3.87,NF,0.5390173410404625,0.246669955599408,10.47545219638243
70.0,38.39,38.0,49.0,2300.0,T1,0.5484285714285715,0.7755102040816326,0.021304347826086957
305.0,62.0,277.0,27.0,7.0,D1,0.20327868852459016,10.25925925925926,3.857142857142857
2373.0,60.0,3.0,13.0,8.0,NF,0.025284450063211124,0.23076923076923078,1.625
4.0,21.0,816.0,7330.0,19.0,T3,5.25,0.11132332878581173,385.7894736842105
1084.0,108.92,2690.0,14.0,37565.0,T1,0.10047970479704797,192.14285714285714,0.00037268734194063625
4.1,3600.0,39.0,1560.0,1290.0,T2,878.048780487805,0.025,1.2093023255813953
6.0,71.93,76.0,27.0,124.0,T1,11.988333333333335,2.814814814814815,0.21774193548387097
156.0,4000.0,380.0,1066.7,2300.0,T1,25.641025641025642,0.3562388675353895,0.4637826086956522
645.0,14.5,218083.0,222.0,1730.0,PDT1,0.02248062015503876,982.3558558558559,0.1283236994219653
78.0,15.0,61.32,92.5,208.0,T1,0.19230769230769232,0.662918918918919,0.44471153846153844
3090.0,1110.0,816.0,31.0,828.0,T1,0.3592233009708738,26.322580645161292,0.03743961352657005
400.0,44.0,20.0,0.84,221.2,T1,0.11,23.80952380952381,0.0037974683544303796
24.3,560.0,16.0,478904.0,6432.0,T3,23.045267489711932,3.340961862920335e-05,74.45646766169155
110.0,119.69,100.0,49.0,138.0,T1,1.088090909090909,2.0408163265306123,0.35507246376811596
20000.0,4144.0,816.0,3500.0,333624.0,T1,0.2072,0.23314285714285715,0.01049085197707599
45.0,17.26,1.0,13.0,277.0,T1,0.3835555555555556,0.07692307692307693,0.04693140794223827
513.0,168.0,1560.0,153.0,3.37,D1,0.32748538011695905,10.196078431372548,45.40059347181009
20.37,2000.0,8.97,197.0,875.0,T1,98.1836033382425,0.04553299492385787,0.22514285714285714
2240.0,180.83,0.1,1833.0,757.0,NF,0.08072767857142858,5.455537370430988e-05,2.4214002642007926
40000.0,23498.0,7025.0,0.9,4536.0,T1,0.58745,7805.555555555556,0.0001984126984126984
20.37,143.0,87.0,4776.0,769.0,T3,7.02012763868434,0.01821608040201005,6.210663198959688
78.0,671.0,244.0,72.0,323.0,T1,8.602564102564102,3.388888888888889,0.22291021671826625
613.0,285.0,1.27,53.0,1830.0,T1,0.46492659053833607,0.023962264150943397,0.02896174863387978
120.45,278.53,104585.0,161.0,28.5,NF,2.3124117891241176,649.5962732919255,5.649122807017544
107.0,120.0,4.0,17700.0,9.0,T3,1.1214953271028036,0.00022598870056497175,1966.6666666666667
23.51,737.0,0.0,183.97,25.3,T3,31.348362398979155,0.0,7.271541501976285
8.0,40.0,0.2,20.1,9.51,T2,5.0,0.009950248756218905,2.1135646687697163
24700.0,25.5,94.1,20.15,41.0,T1,0.0010323886639676113,4.669975186104218,0.49146341463414633
17.0,21.99,25.5,1833.0,6.0,T3,1.2935294117647058,0.013911620294599018,305.5
40.0,7.88,234.0,11.0,34.0,T1,0.197,21.272727272727273,0.3235294117647059
600.0,695.16,11.0,65.3,13.0,T3,1.1585999999999999,0.16845329249617153,5.023076923076923
860.0,24.1,14.0,30.3,8.0,NF,0.02802325581395349,0.46204620462046203,3.7875
529.75,188.0,0.0,1390.0,2.71,NF,0.3548843794242567,0.0,512.9151291512915
24700.0,2397.0,20.0,1833.0,8.3,NF,0.09704453441295546,0.010911074740861976,220.8433734939759
362425.0,13000.0,355.0,7330.0,404053.0,PDT1,0.03586949023935987,0.048431105047748974,0.018141184448574817
40000.0,3450.0,79.0,7020.0,3.81,NF,0.08625,0.011253561253561254,1842.51968503937
1100.0,195.8,29.0,110.0,44.0,NF,0.17800000000000002,0.2636363636363636,2.5
128.0,112.0,1560.0,16.92,198.5,T1,0.875,92.19858156028369,0.08523929471032747
420.0,23498.0,705.0,43.0,2308.92,T1,55.94761904761905,16.3953488372093,0.018623425670876426
7487.0,137.4,323.0,1780.0,239282.0,PDT1,0.018351809803659677,0.18146067415730338,0.007438921439974591
89.0,2740.0,0.0,41.0,33.0,T2,30.786516853932586,0.0,1.2424242424242424
475.3,10.0,2.0,2810.0,16.0,NF,0.021039343572480537,0.0007117437722419929,175.625
1100.0,5399.0,2.09,6990.0,4343.0,T2,4.908181818181818,0.0002989985693848355,1.6094865300483536
1900.0,37.3,24.0,89.0,490.0,PDT1,0.01963157894736842,0.2696629213483146,0.1816326530612245
2456.0,230.0,14.0,2810.0,233.0,NF,0.09364820846905537,0.00498220640569395,12.060085836909872
9340.0,395.0,20.0,2159.0,0.0,PDT1,0.04229122055674518,0.009263547938860583,0.0
7919.0,1740.0,18.0,907.19,2760.0,T1,0.21972471271625205,0.01984148855256341,0.32869202898550726
513.0,400.0,17.0,170.0,15.86,NF,0.7797270955165692,0.1,10.718789407313999
7487.0,5399.0,482.0,12.0,3.38,NF,0.7211166021103246,40.166666666666664,3.5502958579881656
57.0,2000.0,2.0,312.0,1.0,T3,35.08771929824562,0.00641025641025641,312.0
1.0,1061.0,1697.0,2.0,6303.0,T1,1061.0,848.5,0.00031730921783277807
1950.0,395.0,2.0,153.0,54.0,NF,0.20256410256410257,0.013071895424836602,2.8333333333333335
4480.0,80.0,21.05,712.0,5500.0,PDT1,0.017857142857142856,0.029564606741573036,0.12945454545454546
7238.97,817.0,217.0,541.0,244.0,NF,0.11286136011062346,0.4011090573012939,2.2172131147540983
34.0,340.0,179851.0,5.5,4303.0,T1,10.0,32700.18181818182,0.0012781780153381362
116.0,123.0,9.0,66.0,79.0,T1,1.0603448275862069,0.13636363636363635,0.8354430379746836
1790.0,86.0,38.9,2.5,1560.0,PDT1,0.048044692737430165,15.559999999999999,0.0016025641025641025
5900.0,250.0,760.0,194.8,10.47,NF,0.0423728813559322,3.9014373716632442,18.60553963705826
9823.0,64064.0,270.0,7.0,83.0,T1,6.521836506159015,38.57142857142857,0.08433734939759036
40000.0,120.0,2.0,1200.0,8.0,NF,0.003,0.0016666666666666668,150.0
1900.0,1850.0,3.9,312.0,600.0,T1,0.9736842105263158,0.012499999999999999,0.52
2240.0,5399.0,35.7,342233.0,239.0,T3,2.4102678571428573,0.00010431489657630913,1431.937238493724
3930.0,754.0,12.8,41.0,1.0,NF,0.19185750636132315,0.3121951219512195,41.0
0.0,20.01,36.0,7020.0,12.0,NF,0.0,0.005128205128205128,585.0
4419.0,6392.0,40.0,91.6,520.0,T1,1.4464811043222447,0.4366812227074236,0.17615384615384613
12.0,22.0,750.0,260.0,6047.0,T1,1.8333333333333333,2.8846153846153846,0.04299652720357202
8800.0,744.0,124.0,249.8,20.0,NF,0.08454545454545455,0.4963971176941553,12.49
290.0,410.2,8.4,26076.0,7.0,T3,1.4144827586206896,0.0003221352968246664,3725.1428571428573
362.0,560.0,800.0,900.0,52.0,NF,1.5469613259668509,0.8888888888888888,17.307692307692307
362.0,61000.0,111.0,400.0,167.0,NF,168.50828729281767,0.2775,2.395209580838323
810.0,170.0,38.0,1901.0,35.0,NF,0.20987654320987653,0.019989479221462388,54.31428571428572
1550.0,554.2,16.0,907.19,4.0,NF,0.3575483870967742,0.017636878713389696,226.7975
535.0,130.0,31.5,570.0,25.3,NF,0.24299065420560748,0.05526315789473684,22.529644268774703
12.0,2.97,67.0,600.0,12.0,NF,0.24750000000000003,0.11166666666666666,50.0
8200.0,1690.0,35.0,1.8,700.0,T1,0.20609756097560974,19.444444444444443,0.0025714285714285713
120.0,11.0,0.0,95650.0,29.0,NF,0.09166666666666666,0.0,3298.2758620689656
1000.0,610.0,1.0,0.9,207.0,T1,0.61,1.1111111111111112,0.004347826086956522
7600.0,24.45,21.891,8.0,760.0,PDT1,0.003217105263157895,2.736375,0.010526315789473684
13.0,1049.0,231.0,1.0,13.0,T1,80.6923076923077,231.0,0.07692307692307693
37800.0,2740.0,90.0,20.1,6790.0,PDT1,0.07248677248677249,4.477611940298507,0.002960235640648012
600.0,278.53,36.0,181.0,44.0,NF,0.4642166666666666,0.19889502762430938,4.113636363636363
1330.0,719.0,31.5,233.0,60.0,NF,0.5406015037593985,0.1351931330472103,3.8833333333333333
5.48,1028.0,34.0,570.0,0.0,T1,187.5912408759124,0.05964912280701754,0.0
78.0,5399.0,10.0,6.0,0.55,NF,69.21794871794872,1.6666666666666667,10.909090909090908
8266.0,15.0,16.0,1839.0,244.0,NF,0.0018146624727800628,0.008700380641653072,7.536885245901639
0.0,18342.0,530.0,202.9,29.8,NF,0.0,2.612124199112863,6.808724832214765
1.96,36.1,38.0,600.0,530.0,T2,18.418367346938776,0.06333333333333334,1.1320754716981132
57.0,86.0,20.0,7.0,17.48,T1,1.5087719298245614,2.857142857142857,0.40045766590389015
1100.0,24.1,11.0,570.0,6047.0,PDT1,0.02190909090909091,0.01929824561403509,0.09426161733090789
210.0,120.0,221.0,27.0,875.0,T1,0.5714285714285714,8.185185185185185,0.030857142857142857
10000.0,995.0,104585.0,4776.0,400.0,NF,0.0995,21.898031825795645,11.94
137.0,1075.0,669150.0,187.3,816.0,T1,7.846715328467154,3572.6107848371594,0.2295343137254902
60.0,80.0,3675.0,12.67,6.0,NF,1.3333333333333333,290.05524861878456,2.111666666666667
0.0,1740.0,1010.0,194.8,2.0,NF,0.0,5.184804928131417,97.4
45.0,25.5,79.0,12.74,345.0,T1,0.5666666666666667,6.200941915227629,0.03692753623188406
60.0,119.69,1880.0,75.0,111.0,T1,1.9948333333333332,25.066666666666666,0.6756756756756757
33046.0,60.0,22.0,8.0,482.0,PDT1,0.0018156509108515403,2.75,0.016597510373443983
31.0,995.0,11.0,1200.0,0.0,T1,32.096774193548384,0.009166666666666667,0.0
100.0,1500.0,23.0,41.0,11.0,NF,15.0,0.5609756097560976,3.727272727272727
1500.0,157.0,212.0,6788.0,4049.0,NF,0.10466666666666667,0.031231585150265175,1.6764633242775995
40000.0,21.0,323.0,13500.0,1.0,NF,0.000525,0.023925925925925927,13500.0
40000.0,123.0,6047.0,4510.0,2.3,NF,0.003075,1.3407982261640798,1960.8695652173915
17.0,48.82,3.22,20.1,7.0,NF,2.8717647058823528,0.16019900497512438,2.8714285714285714
101.72,5020.0,9.6,108.0,1760.0,T1,49.35116004718836,0.08888888888888889,0.06136363636363636
60.0,1740.0,6.0,4.0,225.0,T1,29.0,1.5,0.017777777777777778
2443.0,160.0,763.0,900.0,480.0,NF,0.06549324600900532,0.8477777777777777,1.875
3700.0,0.0,242.6,45.0,3548.0,PDT1,0.0,5.391111111111111,0.012683201803833146
0.0,27.0,1.01,271.0,22.0,NF,0.0,0.003726937269372694,12.318181818181818
60.0,2990.0,8.0,0.5,345.0,T1,49.833333333333336,16.0,0.0014492753623188406
9704.0,559.0,21.891,6040.0,5830.0,NF,0.057605111294311624,0.0036243377483443705,1.0360205831903946
292.58,10500.0,33.0,600.0,6.16,T3,35.88762047986876,0.055,97.4025974025974
22.5,2000.0,16.0,336.0,0.72,T3,88.88888888888889,0.047619047619047616,466.6666666666667
4230.0,124.0,24.0,8.0,19.0,T1,0.029314420803782507,3.0,0.42105263157894735
50.0,18342.0,3.3,12.87,0.98,NF,366.84,0.2564102564102564,13.13265306122449
1570.0,1600.0,35.7,90.0,482.0,T1,1.019108280254777,0.3966666666666667,0.18672199170124482
2285.0,4290.0,94.1,97.0,29990.0,T1,1.8774617067833699,0.9701030927835051,0.0032344114704901633
475.3,240.0,23.0,131.0,465.0,T1,0.5049442457395329,0.17557251908396945,0.2817204301075269
650.0,735.0,52.0,42100.0,5.4,T3,1.1307692307692307,0.0012351543942992875,7796.296296296296
7020.0,55.98,245667.0,144747.0,1740.0,NF,0.007974358974358975,1.6972165226222304,83.18793103448276
676.74,15.0,535231.0,461.0,0.0,PDT1,0.02216508555723025,1161.0216919739696,0.0
116.17,20.0,1230.0,89.0,13.0,D1,0.17216148747525178,13.820224719101123,6.846153846153846
78.0,1850.0,40.0,140.0,150.0,T1,23.71794871794872,0.2857142857142857,0.9333333333333333
620.0,100.0,27.0,7.0,0.0,T1,0.16129032258064516,3.857142857142857,0.0
22.5,10.94,546779.0,2.0,13.0,T1,0.4862222222222222,273389.5,0.15384615384615385
5054.0,7.93,6945.0,0.0,5.0,PDT1,0.0015690542144835772,0.0,0.0
78.0,7870.0,2.0,395.0,351.0,T2,100.8974358974359,0.005063291139240506,1.1253561253561253
34.0,244.0,249.0,20.15,250.0,T1,7.176470588235294,12.357320099255585,0.08059999999999999
305.0,230.0,16.0,1.4,5.0,T1,0.7540983606557377,11.428571428571429,0.27999999999999997
15.9,2397.0,51.5,6.0,0.0,T1,150.75471698113208,8.583333333333334,0.0
9693.0,124.0,124.0,365.0,2.3,NF,0.012792737026720314,0.33972602739726027,158.69565217391306
441916.0,120.0,323.0,43.0,1740.0,PDT1,0.00027154481847228883,7.511627906976744,0.02471264367816092
55.0,271385.0,3.9,1780.0,1.0,T3,4934.272727272727,0.002191011235955056,1780.0
292.58,32.0,318.0,266.0,7.3,D1D2,0.10937179574817145,1.1954887218045114,36.43835616438356
110.4,196.3,8.0,1700.0,490.0,T2,1.7780797101449275,0.004705882352941176,3.4693877551020407
143.8,619.0,0.0,1839.0,0.0,T1,4.304589707927677,0.0,0.0
305.0,124.0,121.0,4.5,4641.0,T1,0.4065573770491803,26.88888888888889,0.0009696186166774402
1170.0,560.0,3.22,900.0,1.0,NF,0.47863247863247865,0.003577777777777778,900.0
75.5,140.0,5500.0,360327.0,1180.0,T3,1.8543046357615893,0.01526391305675123,305.36186440677966
1230.0,25.0,34.0,449264.0,0.0,PDT1,0.02032520325203252,7.56793333095908e-05,0.0
400.0,21.0,16.0,37.28,0.0,PDT1,0.0525,0.4291845493562232,0.0
9619.0,119.69,2.0,1810.0,1560.0,NF,0.012443081401393077,0.0011049723756906078,1.1602564102564104
54.54,18342.0,16.1,100.0,5.6,T3,336.3036303630363,0.161,17.857142857142858
2770.0,85.0,500.0,285.39,259.0,NF,0.030685920577617327,1.7519885069553944,1.1018918918918919
9.0,707.0,159.0,7.0,6.0,NF,78.55555555555556,22.714285714285715,1.1666666666666667
3930.0,10500.0,3.1,2.4,3.8,T1,2.6717557251908395,1.2916666666666667,0.631578947368421
107.0,170.0,67.0,6.0,15.33,T1,1.588785046728972,11.166666666666666,0.3913894324853229
100.0,4290.0,10.0,14.0,4790.0,T1,42.9,0.7142857142857143,0.0029227557411273487
1769.7,1028.0,22.0,1132.0,0.0,T1,0.580889416285246,0.019434628975265017,0.0
3.05,110.0,167.0,2960.0,219.0,T3,36.0655737704918,0.05641891891891892,13.515981735159817
24700.0,4704.0,36.0,34257.0,32.81,NF,0.19044534412955466,0.0010508801120938786,1044.102407802499
308142.0,10.0,38.0,1000.0,221.0,NF,3.24525705681147e-05,0.038,4.524886877828054
3.82,80.2,670.0,2.0,8.0,T1,20.99476439790576,335.0,0.25
18.19,860.0,10.0,29000.0,1830.0,T3,47.27872457394172,0.0003448275862068965,15.846994535519126
420.0,540.0,35.0,2.0,2.0,NF,1.2857142857142858,17.5,1.0
3.82,410.2,70.0,6.0,3.81,NF,107.38219895287958,11.666666666666666,1.574803149606299
110.0,280.0,10.0,360327.0,26300.0,T3,2.5454545454545454,2.7752569194093142e-05,13.7006463878327
33046.0,44.0,234.0,93.0,28.0,NF,0.0013314773346244629,2.5161290322580645,3.3214285714285716
24700.0,73.18,18.0,1330.0,49.6,NF,0.002962753036437247,0.013533834586466165,26.814516129032256
2394.0,131.42,20.2,3.0,351.0,PDT1,0.05489557226399331,6.733333333333333,0.008547008547008548
60.0,13000.0,74.7,198.0,91.29,NF,216.66666666666666,0.37727272727272726,2.168912257640486
960.0,15.0,6804.0,144747.0,1.0,NF,0.015625,0.047006155567991044,144747.0
4966.14,4704.0,239.0,13440.0,5.6,NF,0.9472145368435041,0.017782738095238095,2400.0
2850.0,325.0,3.94,435718.0,72.4,NF,0.11403508771929824,9.042545866822119e-06,6018.204419889502
28.97,135.0,673175.0,322.0,2.0,NF,4.659993096306525,2090.605590062112,161.0
3417.62,4000.0,9.72,5.5,17.48,T1,1.1704051357377356,1.7672727272727273,0.3146453089244851
400.0,5.52,54.0,132.0,0.0,PDT1,0.0138,0.4090909090909091,0.0
2285.0,4980.0,1.0,7.0,207.0,T1,2.1794310722100656,0.14285714285714285,0.033816425120772944
2177.0,130.0,45.0,16.92,692.0,PDT1,0.059715204409738175,2.6595744680851063,0.024450867052023123
480.0,400.0,8.0,40.0,0.55,NF,0.8333333333333334,0.2,72.72727272727272
9439.0,395.0,11.0,53.0,1.0,NF,0.04184765335310944,0.20754716981132076,53.0
1550.0,0.2,24.6,697.0,23.0,NF,0.00012903225806451613,0.03529411764705882,30.304347826086957
206.0,6110.0,6.0,200.0,13.0,T3,29.660194174757283,0.03,15.384615384615385
9823.0,1740.0,52.0,707.0,6.0,NF,0.17713529471648173,0.07355021216407355,117.83333333333333
0.0,102.6,217.0,29000.0,101.0,NF,0.0,0.007482758620689655,287.1287128712871
13500.0,419.0,18.1,3800.0,175.0,NF,0.031037037037037037,0.004763157894736842,21.714285714285715
4.0,2397.0,41.0,10.0,1.0,NF,599.25,4.1,10.0
38.0,785.0,769.0,190.0,14.36,NF,20.657894736842106,4.0473684210526315,13.231197771587745
210.0,162.0,85.0,0.0,110.0,T1,0.7714285714285715,0.0,0.0
2400.0,163.0,26.0,41.0,7.0,NF,0.06791666666666667,0.6341463414634146,5.857142857142857
6709.0,1600.0,6.0,30.0,15.86,NF,0.23848561633626472,0.2,1.8915510718789408
1500.0,100.0,4.0,1987.0,67.0,NF,0.06666666666666667,0.0020130850528434826,29.65671641791045
60.0,61000.0,6.0,52.0,375.0,T1,1016.6666666666666,0.11538461538461539,0.13866666666666666
1.6,1061.0,61.0,478904.0,176.0,T3,663.125,0.00012737417102383776,2721.0454545454545
2127.0,160.0,62.0,13440.0,83.0,NF,0.07522331922896097,0.004613095238095238,161.9277108433735
5869.58,24.0,380.0,2.6,1.59,NF,0.0040888785909724374,146.15384615384616,1.6352201257861636
7746.0,1.5,816.0,489.57,9.0,NF,0.00019364833462432224,1.666768797107666,54.39666666666667
385.0,4980.0,14.9,183.3,434.0,T1,12.935064935064934,0.0812875068194217,0.42235023041474656
26788.0,1110.0,170.0,383.0,198.0,NF,0.04143646408839779,0.44386422976501305,1.9343434343434343
12.0,706.0,139.0,1.0,1830.0,T1,58.833333333333336,139.0,0.000546448087431694
9823.0,100.0,37565.0,1210.0,19.0,NF,0.010180189351521938,31.045454545454547,63.68421052631579
150.0,77.0,29990.0,342233.0,2.0,NF,0.5133333333333333,0.08763035709589666,171116.5
2400.0,143.0,28.0,55.0,24.0,NF,0.059583333333333335,0.509090909090909,2.2916666666666665
116.0,20.61,2.0,440.0,259.0,NF,0.17767241379310345,0.004545454545454545,1.6988416988416988
65.0,62.0,230.0,13500.0,17.48,NF,0.9538461538461539,0.017037037037037038,772.3112128146453
388824.0,3790.0,17.0,0.0,4008.0,PDT1,0.009747340699133798,0.0,0.0
83.26,25.0,2300.0,464427.0,256989.0,NF,0.30026423252462164,0.004952339118957339,1.8071862998027153
12.0,1.0,626.0,1132.0,231.0,NF,0.08333333333333333,0.5530035335689046,4.9004329004329
2800.0,6.0,96.81,305.0,0.3,NF,0.002142857142857143,0.31740983606557377,1016.6666666666667
1450.0,3450.0,705.0,6040.0,2760.0,NF,2.3793103448275863,0.11672185430463576,2.1884057971014492
150.0,160.0,1400.0,3.2,6.58,T1,1.0666666666666667,437.5,0.48632218844984804
14.0,28.0,323.0,131.0,22.0,NF,2.0,2.4656488549618323,5.954545454545454
2500.0,4980.0,54.0,12.0,4443.0,T1,1.992,4.5,0.0027008777852802163
120.0,149.0,567.0,12.0,3.0,NF,1.2416666666666667,47.25,4.0
138560.0,533.0,179851.0,166.0,680.0,T1,0.0038467090069284064,1083.4397590361446,0.24411764705882352
87.17,86.0,1.0,336.0,0.0,T1,0.9865779511299759,0.002976190476190476,0.0
7600.0,64064.0,27.0,260.0,18.2,T3,8.429473684210526,0.10384615384615385,14.285714285714286
82.74,19.1,36.0,1987.0,0.0,T1,0.23084360647812427,0.018117765475591345,0.0
755.0,0.0,4.49,52.0,79.0,T1,0.0,0.08634615384615385,0.6582278481012658
292.58,7.01,280.0,197.0,2540.0,PDT1,0.023959259006083807,1.4213197969543148,0.07755905511811023
75.0,161.6,38.9,580.0,96.9,T3,2.1546666666666665,0.06706896551724138,5.985552115583075
50.35,9.0,90.0,66.0,13.53,D1D2,0.17874875868917575,1.3636363636363635,4.878048780487805
860.0,2800.0,0.2,90.0,1880.0,T1,3.255813953488372,0.0022222222222222222,0.047872340425531915
14.0,143.0,1.0,21.7,59.71,T1,10.214285714285714,0.04608294930875576,0.3634232121922626
13.0,690.0,1.88,80.49,1560.0,T1,53.07692307692308,0.0233569387501553,0.05159615384615384
755.0,400.0,500.0,26076.0,1.0,NF,0.5298013245033113,0.019174720049087282,26076.0
1651.0,43.0,36.0,13500.0,10.36,NF,0.02604482132041187,0.0026666666666666666,1303.0888030888032
480.0,29.0,34.0,395.0,18.12,NF,0.06041666666666667,0.08607594936708861,21.799116997792492
620.0,22.0,101.0,6500.0,3.97,NF,0.035483870967741936,0.01553846153846154,1637.27959697733
8800.0,3600.0,6.0,7691.0,0.0,T1,0.4090909090909091,0.0007801326225458328,0.0
4395.0,449556.0,190.0,1700.0,336625.0,T1,102.28805460750853,0.11176470588235295,0.005050129966580022
290.0,188.0,51.5,51.0,32.81,NF,0.6482758620689655,1.0098039215686274,1.5544041450777202
128.0,54.97,10.0,233.0,3.1,NF,0.429453125,0.04291845493562232,75.16129032258064
78.0,280.0,218083.0,3500.0,5188.0,T1,3.58974358974359,62.30942857142857,0.674633770239013
35.1,8.5,5830.0,131.0,1.8,D1,0.24216524216524216,44.50381679389313,72.77777777777777
57.0,64064.0,6.0,75.0,234.0,T1,1123.9298245614036,0.08,0.32051282051282054
1570.0,6110.0,16.0,2861.0,0.0,T1,3.8917197452229297,0.005592450192240475,0.0
210.0,210.91,3.94,820.0,101.0,T3,1.0043333333333333,0.004804878048780488,8.118811881188119
310.0,400.0,62.0,2.64,0.0,T1,1.2903225806451613,23.484848484848484,0.0
3420.0,149.0,0.0,27.0,62.8,T1,0.0435672514619883,0.0,0.4299363057324841
420.0,4000.0,6432.0,334.0,250.0,NF,9.523809523809524,19.25748502994012,1.336
45.0,3.8,38.57,0.0,482.0,PDT1,0.08444444444444445,0.0,0.0
0.7,2397.0,6945.0,1.22,1.0,NF,3424.2857142857147,5692.622950819672,1.22
36036.0,1.0,299.0,1330.0,1060.0,NF,2.775002775002775e-05,0.22481203007518796,1.2547169811320755
1790.0,1600.0,37565.0,540.0,8.0,NF,0.8938547486033519,69.56481481481481,67.5
1790.0,966.0,0.2,7.0,0.0,T1,0.5396648044692738,0.028571428571428574,0.0
