H2,CH4,C2H2,C2H4,C2H6,Fault
191849.48,43001.08,229464.9,288613.14,314440.62,
483947.39,430557.41,115537.53,43749.9,149072.02,
103364.27,252981.68,665952.04,376983.8,316269.41,
424928.13,43191.01,157927.64,177287.95,322427.74,
230952.47,336299.66,237803.6,99383.89,374505.15,
11909.6,22779.56,178668.96,304017.12,176903.06,
99541.28,380629.9,350573.62,465390.76,296482.68,
295337.03,400505.78,397069.97,45557.67,277568.7,
426978.97,290185.21,212226.17,22601.07,147445.17,
407432.42,46306.91,224687.7,104391.84,259806.82,
331280.85,125262.35,63355.54,417212.08,370637.83,
125947.39,94926.93,370969.38,405044.61,29036.41,
244903.21,416030.5,48338.12,99799.25,121029.68,
323760.3,102289.14,191431.76,162101.06,130107.16,
341027.53,14791.29,130950.58,146038.92,167800.66,
227941.67,128450.8,622605.05,61921.11,236220.42,
357432.13,418545.95,527940.59,410301.55,231316.8,
389974.02,342887.32,68315.14,348354.25,390880.15,
377793.93,81610.0,63556.94,471571.57,397250.16,
282848.26,377774.89,395904.74,132998.99,198372.65,
104093.35,117207.33,79522.33,162749.56,154424.6,
111655.29,420970.87,124436.52,439182.43,332407.55,
51962.29,19028.25,401614.29,471587.52,287506.95,
421757.05,373108.16,566819.58,413855.88,29686.14,
412921.79,174502.79,321867.97,393163.34,207015.73,
373618.86,60465.3,586095.68,144594.05,390934.44,
463005.97,163672.26,410395.27,88469.95,371216.83,
272391.81,158163.12,71722.27,342637.44,308623.6,
403513.48,369438.85,6578.29,106267.73,310900.92,
1256.81,14345.0,377462.04,284302.3,299123.56,
215296.31,360658.54,314022.73,335831.65,294819.97,
359235.61,209715.48,484871.55,175214.35,317231.51,
189026.48,227651.38,565238.89,343455.32,94901.62,
153405.01,325384.85,437053.2,53679.49,8667.15,
377373.48,183078.2,555728.58,371760.09,275900.23,
383028.78,189005.35,590242.62,198661.39,317474.87,
217819.84,428494.94,172186.43,394002.84,288693.24,
54587.2,446776.49,124278.03,416316.68,19992.96,
14214.4,420806.59,139193.31,392386.19,17996.71,
196519.9,244243.8,355555.45,14878.57,388232.61,
207212.63,146728.65,663226.39,153885.55,186743.35,
184438.64,116446.32,519636.38,167041.26,307835.06,
364413.55,169751.82,191693.4,51509.03,336973.76,
486053.89,325438.74,602152.47,150700.96,137371.04,
91880.59,149138.17,31532.94,95626.33,79780.08,
459023.89,91628.78,454888.54,324422.71,303724.75,
144420.04,366103.24,139146.41,260053.47,162729.38,
307551.43,212521.99,655412.82,422237.96,218643.98,
153543.23,80174.61,11457.85,315631.48,195932.88,
369130.4,282938.92,565783.27,152150.04,181758.16,
311986.98,280929.86,432065.9,213038.68,320378.94,
141004.68,84843.03,171554.39,308582.39,84231.41,
264613.74,91534.35,667952.89,103977.67,342930.79,
178232.92,24425.01,417706.61,295140.55,403116.38,
392209.06,215865.12,368446.28,272570.36,218536.23,
405380.39,169949.38,234506.71,94619.06,291610.08,
483504.05,446570.31,41552.5,393191.45,261276.75,
388462.34,87883.54,463941.45,14394.79,397989.79,
275883.55,162913.5,51578.18,409350.02,62638.74,
322134.63,274342.54,553173.35,355456.85,322754.76,
207815.69,138415.53,477944.52,159053.27,145327.63,
404134.75,200813.26,217236.18,142061.51,192363.27,
93859.55,249983.31,672882.52,252740.22,145164.28,
312759.39,137607.46,521480.95,363729.07,75748.87,
63330.91,377792.61,440571.81,459857.65,92402.14,
384196.2,107569.29,208865.22,331512.2,306508.74,
483971.41,251274.59,434546.7,460091.71,264656.72,
437089.68,357686.13,637247.69,253119.82,182150.28,
74919.81,79536.09,275304.54,339216.66,172607.45,
25335.35,211874.9,678477.11,165350.71,126238.44,
461472.46,103363.68,316054.06,55455.12,113408.24,
366423.19,348611.03,179604.32,358031.65,297083.17,
329825.8,231547.55,654967.13,140530.62,152059.5,
461227.16,294340.21,157417.88,364391.9,305669.06,
60687.19,190275.67,143735.65,275498.48,241623.81,
142924.39,324443.19,622372.14,323950.77,281509.1,
302608.92,299782.69,509386.39,28272.53,129849.36,
355014.64,159222.66,68761.08,276556.82,144924.9,
155042.23,184465.79,458504.32,291306.99,100570.24,
314550.34,134681.28,459726.06,383150.98,308959.91,
203857.92,72004.93,396030.56,357194.32,16437.2,
60823.53,39764.88,141473.38,41924.03,369561.31,
115399.5,409879.87,297417.77,201845.18,68908.33,
214638.54,372752.85,366008.83,320031.82,265571.71,
123548.12,212228.89,117651.6,464063.73,321662.18,
424774.84,83241.76,681340.67,305339.7,169792.87,
81883.95,295882.08,195812.37,211378.22,337403.46,
356306.08,407503.85,83071.79,46664.18,260466.33,
122487.56,54707.62,681537.47,327786.91,224355.31,
270628.9,221307.64,238073.04,173140.47,257415.18,
180386.42,329243.63,570289.31,334679.03,142143.58,
11993.07,191355.13,7944.15,85431.09,338565.48,
452534.09,48130.31,363496.11,422676.56,63959.88,
442132.35,139908.2,278007.33,309240.58,153616.49,
416318.95,257166.69,330878.13,345056.03,296085.92,
278035.54,394218.29,221596.59,404292.24,27480.74,
468718.86,48020.76,199997.16,392048.45,388160.21,
279173.69,289944.26,21821.02,430734.49,130617.07,
401649.83,272316.86,452024.33,267515.5,175810.83,
444183.49,327053.16,89271.02,233579.55,37946.4,
242237.68,23038.68,25961.52,413240.72,145025.62,
142245.3,12172.62,96751.8,219474.6,97720.26,
65372.77,66714.74,418402.49,445422.4,58818.85,
226027.31,319983.29,621611.67,96312.42,373306.96,
477785.12,225336.3,565021.7,284357.71,278830.26,
157058.24,428965.93,122040.45,59194.12,120588.56,
447475.15,85731.55,254227.28,58976.17,79872.77,
163561.06,105508.7,114779.73,56001.46,143040.27,
178026.11,294793.41,402575.71,91037.27,165231.74,
387659.57,235632.92,520923.3,142518.52,267999.17,
212448.59,78506.06,680448.66,407931.14,334568.14,
247414.48,262991.29,9659.87,149324.06,357177.8,
85643.42,24666.17,352540.63,13390.41,189382.77,
151387.29,373791.65,20209.35,379889.43,376134.3,
479668.73,328051.6,142683.11,437669.73,398518.48,
380386.54,27695.3,384667.5,438193.17,69470.06,
443404.44,43264.31,608574.58,177947.16,3978.85,
337291.63,184795.02,410242.09,295682.83,118751.82,
466292.67,251410.9,548683.43,415785.23,403373.84,
213282.67,399836.55,166376.52,344202.26,309101.16,
87349.53,268522.46,7592.77,161001.99,197793.43,
99359.88,285871.5,187159.05,161118.61,158782.4,
425601.45,149745.3,147979.18,144082.43,39408.64,
245954.03,22103.82,640787.85,287406.78,152352.78,
452425.78,124642.98,307171.06,383751.99,71078.24,
25410.24,264382.12,523564.85,411489.17,101531.19,
160512.29,265804.44,462877.79,243550.35,241502.24,
47436.62,234387.91,36956.98,97719.22,399505.76,
121327.27,5005.34,655657.34,312798.11,126171.97,
362570.54,126044.62,295892.21,455634.03,22179.9,
460452.81,149576.03,624124.47,314674.11,313223.11,
326508.5,371831.01,437122.48,54892.36,277455.43,
300311.67,125218.45,404585.92,336294.76,105919.8,
336986.06,9047.09,237061.52,234391.39,131225.05,
420667.03,412178.32,248873.91,7359.88,260592.8,
18574.49,406042.65,594083.48,402077.21,89403.45,
82697.37,230258.62,84746.56,18392.01,6402.39,
73198.18,98364.45,188673.71,308999.75,213795.9,
177330.7,85990.49,513659.74,212905.08,99606.22,
7031.81,155009.64,386463.93,63385.89,355050.93,
80997.06,259456.48,597281.64,431308.59,357517.3,
191597.68,418157.1,549196.11,418734.78,273264.64,
172861.11,97895.48,301318.64,8358.61,234274.2,
294744.55,269000.19,331266.3,391304.17,55360.95,
235419.8,222433.38,296766.18,128518.46,36725.8,
457414.28,156525.74,643987.0,338778.7,194429.31,
200335.19,65876.92,310484.56,393559.38,381910.04,
242057.63,357090.48,506933.67,373149.2,189869.84,
155192.4,386248.44,581635.28,188687.49,286333.84,
310756.82,222382.58,549280.42,50781.57,167499.48,
270595.72,88299.23,125928.44,319517.87,89127.35,
109311.04,105046.72,13919.45,84023.46,382401.64,
333651.8,406783.93,122840.59,352523.52,177649.77,
375182.36,395832.87,521358.46,470119.31,156485.8,
44530.77,187867.19,5779.02,204938.45,82066.63,
108446.11,325439.0,444519.67,273266.77,270054.08,
180723.23,97215.12,58606.01,385368.7,390435.49,
74252.15,323015.7,401472.42,394397.57,56934.95,
324640.46,44178.8,671726.86,305982.93,254567.6,
173655.95,226692.39,294826.43,55257.65,225739.44,
107296.79,401693.84,118907.95,26555.2,161501.69,
274827.12,322844.33,178828.5,249914.0,250062.71,
10842.38,325738.5,339181.95,455633.33,307302.25,
187837.21,30372.63,97348.58,401080.69,285527.11,
125863.61,439450.16,81489.57,12539.48,26169.25,
17322.97,376575.98,273800.38,254290.96,139530.47,
216199.01,169916.14,589650.01,226221.68,99232.01,
261379.15,234398.28,545334.01,9961.56,52668.48,
98125.45,103982.46,126315.09,321764.04,95249.69,
402967.26,226478.92,599610.73,1926.14,70847.39,
174807.06,443606.68,492279.57,129639.8,237390.29,
90186.81,227167.85,488793.95,368160.9,18372.3,
153513.32,367046.78,68250.0,120085.58,120563.46,
84504.76,96746.63,290483.04,127137.88,228579.76,
284774.01,148247.76,406375.27,413990.74,29392.86,
271549.09,284583.7,683208.32,248431.61,52988.65,
427658.09,167618.05,25685.99,466997.65,254058.36,
195714.64,10588.15,664739.4,390289.02,31778.09,
146486.55,182552.89,331853.79,470936.96,266863.78,
242467.74,331797.82,460286.4,454221.75,201504.06,
151772.54,371438.21,369117.93,96823.91,16828.83,
293370.87,442565.5,631948.23,272137.45,323637.06,
320311.64,164628.01,622097.31,459668.26,343832.63,
36447.23,249212.89,56415.14,387172.25,39338.55,
423902.52,20722.68,60962.65,34609.03,190279.76,
126235.85,72083.66,677467.45,129305.24,68822.82,
281787.28,438038.56,572804.0,120347.62,162170.44,
98005.9,131566.92,465099.88,429837.06,5704.66,
149988.03,370828.08,680451.47,278038.54,378048.14,
343759.45,393381.03,424443.85,393531.09,28302.72,
253322.91,136811.7,496914.66,445621.54,258145.68,
455553.33,380990.82,635636.91,120572.29,249484.87,
41524.57,392994.11,307570.7,68936.61,172284.37,
177957.28,263023.28,406267.89,179875.49,25520.82,
453908.48,378099.73,453930.73,306440.25,195066.88,
126832.7,91325.96,116915.76,95431.2,269338.21,
430556.06,317394.49,182713.05,132953.47,341988.54,
460957.83,244094.07,587125.2,82546.5,143657.35,
378557.25,144922.6,547164.45,449315.76,81937.78,
306079.0,4620.37,1071.96,238722.16,99635.23,
82457.87,106384.82,338522.32,163291.96,184908.77,
308473.48,68348.44,468660.36,381350.51,248432.15,
427768.86,264461.24,432395.2,308164.79,16487.34,
143650.76,135045.78,105926.76,474673.14,17758.66,
400212.04,305336.97,24269.51,434143.17,131617.27,
306698.68,109271.0,646324.43,411890.57,257857.37,
16290.75,53860.72,102421.8,421700.25,317941.05,
23686.17,160443.55,144597.69,54536.67,183601.5,
145984.93,260201.78,226273.12,310795.03,396544.32,
320998.15,130257.97,242763.32,153449.51,207168.41,
349815.44,351585.28,305016.56,162331.8,116042.14,
124453.38,109453.39,312281.86,75826.3,388085.83,
431816.24,132727.19,140150.7,220699.6,322686.19,
306533.04,105712.64,526518.54,201566.05,218543.73,
211106.23,6874.14,343918.12,274680.16,246050.78,
376520.79,112669.4,523857.05,17524.76,12531.39,
284883.92,48314.23,432260.19,183366.33,174763.83,
28310.92,83964.38,213398.89,336261.55,163457.99,
415149.65,340955.64,524528.98,204201.89,373694.98,
131830.1,433974.88,570618.95,277638.71,171381.81,
385534.09,312569.4,676659.73,127834.38,349790.39,
332797.85,137859.56,409350.14,381334.4,101113.26,
452889.39,401767.67,81812.4,252614.53,290350.08,
180359.27,217215.44,428451.58,387357.38,287282.0,
120477.62,410494.96,231184.64,179000.73,294118.79,
420183.59,155260.71,440644.71,329216.01,318598.3,
250769.45,341817.74,91783.14,406152.92,52326.72,
375624.35,166295.1,380810.67,335057.14,275671.41,
258642.29,298149.14,492182.28,399173.06,54147.86,
162072.56,177712.07,67261.13,197894.4,287550.52,
279249.53,312091.53,309614.38,288733.59,239573.71,
216271.22,76939.39,265711.38,52296.24,245156.51,
372876.56,204113.42,7930.83,220239.12,281578.96,
281745.92,82887.72,75103.72,105846.19,271159.16,
44257.32,175581.54,486189.03,469584.49,123381.05,
430964.89,437869.09,559066.65,293581.57,194899.21,
86028.46,2466.98,614475.03,323421.36,11033.87,
384772.18,48929.63,97475.46,390485.55,252103.89,
98894.11,32896.55,476524.53,434059.97,397339.08,
154599.39,113912.94,575131.99,174154.02,318193.1,
247260.97,410062.54,469037.83,44104.55,281112.88,
185015.21,400356.44,490290.14,86265.06,214641.13,
21919.18,239134.97,483502.02,101676.65,151077.53,
376124.52,342372.52,525159.01,404421.33,6962.9,
199693.36,92313.44,183351.57,60790.34,346792.13,
400539.49,241306.69,267605.64,113723.38,198821.61,
211931.74,120384.64,15276.36,70940.31,38975.52,
134888.37,412771.22,627672.84,370153.77,313973.56,
399080.96,300015.79,410076.04,148208.78,264014.61,
294130.55,364867.29,575808.83,185907.77,134787.55,
342734.28,4263.14,510729.73,257421.9,6792.99,
154059.24,133464.08,172752.56,460873.04,207483.72,
232369.95,330900.03,507143.22,115053.64,342412.44,
470921.42,234534.02,668838.11,273312.89,200695.46,
180690.37,143709.03,551940.1,72560.0,394979.52,
13233.0,64033.4,279955.31,80713.04,347258.69,
102940.12,341028.3,136805.15,164845.35,46201.32,
120989.24,117582.85,615129.17,199981.16,97523.55,
167609.2,261625.14,257739.39,192484.61,63535.22,
118395.27,205031.79,556795.32,2194.8,170666.17,
332430.7,117191.28,114314.89,257225.56,210738.9,
340504.63,287112.2,85442.42,49741.58,98619.19,
112985.71,343892.15,82048.43,17676.37,114785.91,
253049.68,123599.79,633648.01,370970.2,101097.33,
270129.95,175663.87,42411.61,376025.47,185651.34,
455152.46,233749.08,58137.28,342206.83,118688.18,
49290.05,71015.85,403186.52,344175.75,121659.79,
5418.02,168923.58,106355.0,215464.45,241354.55,
101104.03,245455.04,561512.12,393304.0,126309.62,
435888.23,111250.39,512421.46,60844.4,345131.48,
4050.33,129123.14,44656.8,326799.17,240320.51,
102449.75,144010.68,560278.55,5570.88,42120.82,
376872.1,228075.71,67669.11,133524.74,334297.32,
101594.26,407559.21,57921.92,352837.61,7759.52,
232461.0,112091.42,381303.72,164888.76,202283.38,
165483.99,408512.96,287004.88,14512.33,213171.15,
212419.26,410778.45,652037.22,218115.62,285715.19,
292478.71,326234.68,561652.71,117655.89,231108.48,
77837.21,163420.83,630970.8,41924.14,132756.91,
243343.52,150026.9,114658.39,425668.74,344712.38,
145537.5,153395.98,292506.26,464125.48,151237.05,
267514.0,38053.74,592859.59,42960.45,72121.61,
404684.67,364026.04,306831.65,316181.85,352474.88,
146271.24,383339.15,448420.96,443454.55,389819.05,
375257.31,178091.33,31059.17,237802.27,65257.73,
350555.15,268218.49,210799.9,143459.02,374382.43,
109007.52,345857.92,416371.84,412732.04,294308.37,
389374.43,74309.48,289543.53,192028.95,375040.49,
235964.03,375582.64,188686.95,419245.64,88117.24,
307653.73,181627.08,118843.88,375363.81,40562.35,
338421.01,357938.19,534414.32,116442.78,359497.77,
13063.92,38789.49,216232.59,155782.96,350633.76,
166083.97,11020.95,88950.69,191579.55,396355.15,
161648.79,268089.38,580909.25,444715.82,32887.82,
431755.29,188305.47,490039.22,122040.09,402413.16,
326705.76,326532.91,129526.0,303515.0,289984.98,
393083.55,115100.34,194518.03,283638.78,85724.63,
55759.39,386445.02,360195.48,171314.22,360472.09,
55398.48,17268.61,234495.74,450889.64,321767.59,
469588.69,21766.99,160378.41,140547.14,25330.38,
140234.86,155440.7,638189.74,329152.78,32815.21,
345644.06,363882.32,199616.59,398752.85,288737.92,
311831.69,233684.25,560788.39,334376.12,379003.66,
360682.22,386074.57,647333.18,328484.96,373092.8,
345700.63,66167.9,447573.26,306850.61,389301.07,
44503.38,122500.82,521335.94,198634.56,337780.45,
149827.37,119207.98,612592.51,234072.84,291388.32,
266290.68,233511.9,415110.11,101416.68,363433.12,
255315.11,276134.54,230559.24,396201.13,284444.45,
251774.87,2652.71,548954.25,471558.39,366067.21,
196838.63,246664.41,103454.27,116749.57,205483.3,
471633.55,105581.2,380497.2,411166.64,64335.44,
55415.8,242201.18,560386.89,26907.89,226751.27,
298151.43,385274.45,586803.43,382505.13,182493.06,
196474.31,265241.73,59330.17,210328.84,341162.62,
467918.14,421223.68,306716.46,285244.01,134551.82,
145176.46,254326.31,479906.84,233511.0,188688.13,
56351.8,229036.17,342587.77,39364.05,322939.22,
114192.06,254324.65,134059.84,330319.07,340651.24,
396074.45,217551.59,222621.41,277378.01,291570.01,
469720.18,438606.08,636660.59,266955.06,208927.54,
2620.83,422779.29,193563.44,286208.64,46479.99,
57360.24,195154.35,114559.6,345926.99,326975.4,
3552.48,150576.44,653692.0,257606.12,105912.94,
249468.07,124770.68,665620.05,147632.76,205008.53,
178716.73,446263.49,115533.4,263192.36,152005.7,
192463.82,315291.54,434558.81,253601.38,196364.39,
442037.89,373572.02,492423.25,13272.8,298460.89,
85368.38,179506.38,607877.9,216013.79,339488.19,
246404.22,365025.16,347557.51,209305.87,145582.13,
390507.85,419841.21,234117.27,84324.72,89183.82,
56341.29,416045.81,287798.81,194843.33,353443.84,
484187.89,213491.96,138951.88,288011.99,126457.61,
28465.39,24389.91,636298.73,47556.84,189734.26,
62802.81,164519.13,594231.36,28620.91,307960.5,
463280.58,280907.18,437647.42,387879.88,348279.77,
180443.73,177758.57,489858.6,103906.88,358040.61,
323135.14,399304.66,651359.5,147886.88,46065.53,
97847.48,365054.85,545059.73,121597.13,276092.15,
280155.99,231325.8,578306.44,389089.53,64230.73,
349674.45,168656.44,75185.97,320776.73,70371.3,
463770.07,28977.35,475724.96,284996.38,136230.1,
456235.42,179192.22,466316.91,294875.73,346626.92,
248665.09,425405.43,325510.55,73059.3,343906.37,
291155.18,301158.42,179746.26,451977.99,58628.7,
319638.74,395777.55,509485.86,207181.22,144784.26,
475539.23,161687.92,637389.62,200644.44,49722.58,
218068.3,68606.66,98142.55,393718.77,338023.51,
61717.0,301332.61,459066.24,108101.15,164981.21,
85393.42,308704.9,315814.98,147255.81,387083.28,
82847.65,71377.31,509685.66,386496.09,112821.77,
121065.17,126018.65,218821.48,468499.72,205015.03,
216394.08,148532.73,317553.58,388000.19,87155.17,
312457.36,95944.1,486207.05,469479.76,370688.34,
340019.32,295135.3,287128.41,285262.09,368025.5,
126551.5,54163.17,319211.98,471218.71,229274.47,
300217.86,265166.4,603250.28,177226.16,114671.77,
40896.23,379732.88,457126.35,423462.87,101022.45,
314752.41,24539.33,240916.29,365.11,20722.27,
192408.39,144983.56,296242.94,306742.17,195872.07,
309370.06,324962.77,263841.03,300639.75,321081.11,
419991.91,310488.81,590623.32,93888.96,255683.26,
323207.18,179401.28,598546.17,91117.13,374573.55,
412118.86,135060.01,231317.4,212926.51,328172.13,
238436.87,121570.96,602845.02,344177.75,301841.58,
144279.01,338553.23,274681.55,13667.66,277761.95,
229633.86,44903.2,590051.68,421649.38,236558.68,
349685.42,272867.9,209309.88,126001.56,94006.03,
222846.14,233459.28,241767.54,46001.23,350003.11,
51799.85,218779.26,641960.57,147009.89,127624.73,
482717.46,6559.15,397729.54,172496.19,59287.14,
159012.54,368751.41,154042.93,267656.24,308253.58,
411297.44,119557.66,489039.01,346119.16,57414.43,
225714.28,162185.8,36745.37,178915.28,167220.27,
432049.04,153047.11,611125.56,431555.26,32574.11,
345279.75,48448.09,488651.32,386764.99,15107.92,
110158.22,269968.67,377862.1,203643.98,305615.94,
384878.26,261685.94,518493.4,18287.03,183175.93,
167624.98,251641.97,279856.58,454804.07,62663.1,
88288.44,441934.48,351976.02,174453.82,309048.02,
451538.22,274990.67,577479.49,278924.89,30399.53,
3520.29,288609.79,647214.76,294812.43,215949.52,
271100.83,319494.96,151474.32,362297.1,25301.08,
229514.39,189825.28,365990.05,130098.16,127787.69,
114641.7,347672.23,362447.99,393615.03,154260.96,
321479.5,146020.39,510213.06,194823.07,94495.12,
361835.78,201304.26,483942.02,98843.33,315768.45,
189477.81,426041.23,460722.58,300999.31,107988.58,
187751.57,229031.82,109341.0,342272.44,386298.61,
185868.54,424019.96,246455.29,38325.94,65053.92,
166766.48,23785.13,320155.68,103840.55,66285.78,
274829.42,160324.58,576519.8,292906.63,278058.87,
117909.74,248391.68,252230.27,380182.05,97766.63,
121113.36,272151.26,497616.18,232706.75,117766.27,
61419.46,169711.36,529571.82,374092.44,178369.45,
42646.4,185407.79,422381.07,355436.2,35729.38,
358794.75,415986.11,230071.52,240923.23,383647.97,
320690.74,246423.25,134942.11,201920.85,105072.75,
6633.97,393105.81,138688.0,351544.12,133181.93,
67896.89,94886.27,189675.21,227951.71,194705.73,
321704.38,225582.76,232967.52,90412.15,217895.81,
277783.44,68654.34,680074.63,116293.15,1332.61,
299013.3,168828.29,139195.36,402324.59,328470.1,
482676.75,212001.0,572099.36,6256.84,357715.21,
478148.2,357051.51,629333.39,96457.44,83627.61,
402700.4,181215.53,595492.07,253395.05,331657.7,
133195.03,367583.66,270080.85,111260.84,131140.06,
443029.45,84232.26,81474.49,114723.62,380010.56,
229842.74,78027.87,282245.43,471428.18,234670.4,
446854.26,259050.03,386023.94,313665.77,201315.47,
269434.54,49099.1,95257.08,315565.34,43207.79,
381148.84,270137.11,555608.39,116392.28,244282.27,
207289.42,256595.68,426591.39,404273.63,398986.39,
118581.17,305700.53,249932.69,420211.48,70621.18,
439604.25,353050.02,187395.9,242907.41,7729.89,
391801.5,142059.89,133706.37,101161.93,32991.48,
265711.46,431253.21,637779.47,402161.17,91370.3,
331952.69,310342.53,437470.65,289132.3,319547.71,
178311.44,396374.99,67510.69,308427.15,213088.28,
128792.52,421964.95,266763.23,252260.13,181146.35,
249670.66,87053.35,593615.63,68302.88,126138.49,
240260.49,353173.56,31506.84,312.1,209226.72,
139409.68,371907.13,539267.71,287615.14,92236.17,
26250.19,352341.87,151892.66,7340.8,17026.13,
171986.15,75791.89,278411.52,469164.78,21099.71,
282741.64,210787.03,573505.32,355271.42,275584.82,
6555.91,301745.2,666597.86,167654.23,34484.52,
396480.57,296210.65,664830.11,380301.8,62980.24,
126255.01,76639.89,197107.3,290457.29,66597.29,
211155.6,267953.24,294548.26,118639.45,7810.89,
379147.69,144009.4,303610.07,118262.69,177310.45,
263062.51,316955.6,14227.6,101961.99,67761.67,
279254.27,10073.17,336569.64,119284.98,219830.73,
192576.21,228732.25,633052.14,437166.34,171750.02,
392425.16,289208.6,217816.67,360226.25,298987.52,
379576.69,125689.58,280200.16,167888.93,210453.61,
132408.87,159277.38,176136.78,187237.81,224823.92,
336000.39,32108.78,293956.59,288455.74,358959.34,
393686.43,419833.27,430090.23,423684.77,190945.27,
386030.16,149691.13,132277.33,212289.01,250646.49,
395944.29,104892.94,228337.48,385065.92,163893.54,
197609.55,188188.93,582869.21,184186.63,123086.1,
134068.67,41642.31,31014.24,58527.48,7757.53,
291021.82,290057.71,317695.28,12429.63,284243.67,
329786.64,141648.5,572709.6,289506.92,284659.64,
7026.41,70645.36,362034.34,128135.05,151118.29,
306438.99,212514.97,311555.46,362828.64,388516.12,
419644.58,102905.76,559840.7,71853.22,391848.24,
359755.65,192954.39,600618.22,18229.39,276017.86,
49001.98,121233.82,175952.38,14128.17,190309.52,
363685.69,302140.59,254406.49,5702.68,370729.98,
484195.06,155591.92,490397.59,19095.43,72350.24,
83390.1,429544.88,259012.02,256530.82,337447.66,
470079.16,334380.63,575518.04,372503.6,216559.07,
262535.52,425129.29,571994.79,444933.83,286583.16,
25415.8,169265.26,171940.98,66945.06,257645.92,
421773.48,324111.65,516211.81,47246.11,338917.69,
65094.68,351314.31,348470.18,50527.18,140268.18,
122908.2,232675.88,242634.22,270942.36,232632.67,
164914.99,387167.9,31080.34,416404.26,314148.18,
465739.64,330050.18,638230.19,203099.51,10335.39,
407648.81,206022.34,64492.36,319106.15,266047.22,
167713.89,316494.85,494737.96,48557.43,50854.19,
359771.64,112446.46,64614.68,248719.07,52676.4,
254340.32,378884.05,117873.43,455896.89,133918.51,
214533.67,182562.84,552573.32,181954.56,360807.6,
49017.06,216229.97,145705.56,209063.22,143805.42,
473846.24,443587.27,539721.5,402274.84,354189.71,
382914.12,45080.6,295237.31,32690.69,129822.03,
199340.95,117489.58,205005.41,290371.89,361863.01,
390380.43,53780.82,381053.35,84619.51,343838.07,
221296.0,290390.62,28765.42,313758.76,82976.31,
29324.49,79771.08,46483.37,183605.25,67314.28,
321628.77,126509.59,640540.77,316779.34,286863.73,
456944.61,335331.77,630453.47,61702.03,58426.76,
352754.65,284406.1,483418.62,155196.36,327190.58,
471929.9,82872.84,114808.57,38211.42,259768.35,
27404.86,367830.07,52542.92,188329.87,384966.6,
343650.11,202253.94,284453.62,251734.59,260917.21,
429383.62,67491.95,18825.17,322738.18,105661.73,
68711.42,48266.96,120065.28,461288.94,306694.42,
297236.95,319564.92,547766.58,130791.41,228777.03,
380935.84,272056.24,151883.03,449632.43,163818.44,
48669.36,340719.15,627150.46,49397.26,8741.73,
378407.32,366554.65,542611.28,414988.92,184185.91,
366066.24,137557.99,62499.63,209587.45,40507.76,
209808.73,423742.05,448863.43,370008.41,203813.42,
79699.45,92599.22,92113.77,358759.55,179223.17,
42333.42,128004.87,618728.85,303949.31,360052.03,
181078.07,20324.43,93467.52,433620.58,83370.48,
185614.13,64527.25,431384.87,173059.56,364905.03,
399215.9,165551.24,231543.16,161174.03,40188.74,
468648.62,107238.42,624598.92,192120.32,354001.65,
103829.31,350308.08,548630.32,270993.03,319083.43,
362963.13,394418.49,51781.88,225662.6,194047.52,
297421.62,20138.47,87589.88,135172.04,108285.17,
333935.0,228263.84,84110.32,446311.4,153979.04,
387842.37,369349.16,587476.29,131677.22,160163.49,
122987.6,267787.78,644371.73,128952.16,184917.22,
297339.68,364273.87,138468.11,130977.55,206534.71,
346896.3,135756.06,460.33,270736.28,360482.93,
419846.28,205741.08,179642.0,233584.93,393518.17,
371856.45,418424.98,391987.29,322105.94,192451.67,
304577.0,399687.01,506604.75,414796.55,98304.96,
19384.17,270986.21,375043.04,407911.42,333375.84,
431632.58,71548.0,367055.07,417132.39,104867.99,
197679.97,307919.31,620122.22,466542.95,126265.57,
430328.93,290346.5,302260.93,386739.32,178559.88,
159050.75,177767.38,41872.51,375610.83,190504.23,
318530.08,236554.26,612038.27,177533.84,279929.72,
361628.15,293107.52,153148.42,115280.18,251696.71,
312167.78,369061.99,118506.43,101999.62,333417.87,
230747.25,154261.63,319335.04,81256.46,331284.86,
306218.56,343000.96,126110.79,342892.48,233419.89,
173519.18,381718.76,155034.99,11278.04,137269.72,
382373.11,3071.6,472577.15,16164.09,31431.3,
451301.51,212239.43,162281.35,107697.27,264112.9,
200675.14,121067.48,238312.47,131655.37,325855.72,
232773.68,83407.35,667945.73,246327.11,28736.0,
260046.8,177810.6,274044.89,304026.26,329028.09,
72946.91,171392.41,443420.35,62700.28,109403.38,
327659.2,346381.17,435576.07,328819.75,296682.27,
484734.35,60013.11,503868.96,30142.52,277545.34,
92443.86,422474.77,455154.15,393457.75,14185.67,
329146.3,443946.57,270786.02,277998.16,348175.08,
475471.79,89156.06,24794.32,396406.07,78517.56,
182442.45,213116.46,453072.8,99078.21,385880.76,
44011.07,272940.51,616043.17,168514.39,268791.87,
422879.6,415226.72,603482.87,399610.05,363899.77,
48968.45,69773.58,444520.45,151936.48,349298.97,
160453.33,445230.48,552711.08,330985.05,297035.43,
281867.12,334489.82,429298.27,216198.46,196342.82,
368648.41,83687.86,63988.61,408711.39,66218.4,
484167.51,159602.47,105086.82,353236.96,306690.95,
263220.63,428116.92,79314.1,136016.92,70403.5,
203503.77,224716.86,415579.53,218389.69,90076.71,
369486.6,296457.45,139763.18,342579.12,328863.45,
