H2,CH4,C2H2,C2H4,C2H6,Fault
1570.0,4463.0,83.0,1210.0,2605.0,D1
220.0,2000.0,1560.0,102.0,22.0,T3
6454.0,130.0,460.0,10.0,21.0,D2
1950.0,44.0,6945.0,41.0,3.37,D1
7940.0,81.0,47.2,10700.0,221.0,T3
47.6,367.0,36.0,27.0,3.1,D1
89.0,49.0,16.1,17700.0,0.0,D1
95.0,61000.0,57.0,8.0,6.0,D2
290.0,3.0,24.0,395.0,25.3,D1
44.6,224.0,8.0,2159.0,323.0,D2
23.51,21.0,28.0,2.4,700.0,D1
1585.0,20.0,3.3,334.0,62.8,D1
7238.97,160.0,6.0,4776.0,3.23,T1
40.0,400.0,647129.0,957.0,375.0,D2
290.0,244.0,323.0,196.0,634.0,T3
7600.0,60.0,14.9,78.0,7.0,T1T2
290.0,15.0,2.0,8.13,0.3,D2
543.0,80.2,669150.0,97.0,1730.0,NF
2850.0,130.55,692.0,459335.0,3.87,T3
9032.0,4144.0,19.0,541.0,116994.0,D2
135.88,1500.0,7025.0,4.0,480.0,T1T2
7600.0,400.0,41.0,153.0,3.23,NF
7020.0,120.0,567.0,109.3,2.71,D1
3.11,31.0,244.0,697.0,2308.92,D1
34.76,1031.0,2511.0,7.24,5500.0,D1
6.0,9180.0,537988.0,18.8,2.0,D2
7600.0,48.0,16.0,7.0,0.0,T2
14.2,149.6,2.33,60.0,26.0,T1
116.17,112.0,5188.0,34257.0,68.0,D1
7020.0,947.43,345.0,5150.0,4040.0,T1
73.8,4880.0,1740.0,36.45,520.0,D2
33.66,1230.0,161.0,530.0,8.0,T3
57.0,94.0,4.49,39.0,14.36,T3
3420.0,2397.0,2.0,317.0,355.0,NF
3675.0,7.93,11.0,3800.0,3.0,D1
2800.0,61000.0,6.0,196.0,6.58,D1
131.7,15.7,33.0,110.0,85.0,D1
7150.0,27.0,1.0,369165.0,14.36,T3
310.0,706.0,2025.0,2159.0,5.4,D2
9.0,44.0,3.94,99.13,5.6,D1
110.0,6392.0,38.0,131.0,101.0,D1
6454.0,500.0,26.3,126.0,0.0,D1
107.0,7.01,91.0,5.06,8.0,NF
101.5,255.0,323.0,190.0,1.0,NF
5000.0,160.0,7.0,233.0,0.6,D2
29.9,940.0,60.0,27.0,3.74,D2
140.0,39.0,8.0,2.0,1740.0,D1
37800.0,24.45,44.2,1132.0,18.12,T1
7613.0,22.0,221.0,6500.0,28.0,D1
180.0,1500.0,693.0,395.0,299.0,NF
730.0,130.0,6.4,6.96,6.0,T2
25.4,94.0,60.0,95650.0,68.0,D2
390.0,17.1,47.2,1780.0,7.0,D1
1270.0,230.0,380.0,10.0,62.8,D1
60.0,25.5,7.0,100.0,49.6,T3
1550.0,35.0,300.0,0.0,0.0,T3
625.0,660.0,21.0,6.0,10400.0,D1
135.65,735.0,16.0,260.0,231.0,D2
9840.0,690.0,36.0,7691.0,317.0,NF
78.0,6.61,35.0,1.2,176.0,PD
4966.14,230.0,567.0,0.0,5188.0,D1
305.0,25.0,4.0,6.96,187.0,D2
9704.0,18342.0,18.0,1.8,2605.0,T2
36036.0,67.0,0.0,6500.0,46.1,D2
60.0,671.0,6047.0,27.0,1730.0,T2
102.0,3450.0,33.0,89.0,1.0,D1
7150.0,3450.0,3.0,2810.0,2.0,PD
1550.0,200.0,763.0,1330.0,0.0,D1
138560.0,405.0,323.0,60.0,277.0,T1
103.0,240.0,374.0,464427.0,351.0,NF
4966.14,188.0,31.0,5040.0,482.0,D2
3675.0,695.16,111.0,6040.0,96.9,T3
2031.0,610.0,0.8,8.0,41.0,D1
50.35,744.0,19.0,980.0,250.0,D2
7020.0,554.2,22.0,6.0,30.0,D1
8200.0,50.0,2.0,91.6,2760.0,D2
485.0,36.0,49.0,0.9,111.0,T2
150.0,120.0,14.0,530.0,90.0,D1
8800.0,1690.0,11.6,4510.0,351.0,D2
35.0,1110.0,323.0,41.0,221.2,D1
900.0,5.84,1.0,6.0,4536.0,PD
13500.0,5.0,4040.0,197.0,30.0,T1
1950.0,40.0,0.5,305712.0,1.5,NF
2118.0,111.9,2.0,820.0,2.71,D1
22.5,75.0,1.0,707.0,28.0,D1
35.0,61000.0,0.6,305.0,345.0,D2
14.0,120.0,0.0,777.0,1.0,PD
316.0,1200.0,31.5,6.0,0.0,T1
480.0,61000.0,546779.0,3.0,0.7,NF
485.0,102.6,673175.0,0.0,8.0,D1
107.0,60.0,38.0,140.0,1.0,D1
8800.0,706.0,16.4,148.69,0.0,NF
65.0,700.0,769.0,3120.0,375.0,D1
110.0,6.0,175.0,23.0,0.9,T3
45.0,94.0,245667.0,4620.0,270.0,T3
60.0,157.0,38.57,369165.0,1880.0,T3
180.0,108.0,26.0,404.0,0.0,T2
1230.0,702.0,22.0,6500.0,234.0,D2
65.0,170.0,0.0,108.0,7.0,NF
116.0,4000.0,1.0,1.5,101.0,T2
3700.0,11.0,190.0,128.37,211.0,D2
7940.0,3.0,100.0,1.02,244.0,D1
23.51,1049.0,680.0,3.0,4343.0,NF
1084.0,400.0,70.0,6.0,1.0,D1
5760.0,121.3,3.3,709.0,1180.0,D1
5000.0,500.0,138.0,153.0,138.0,D2
1820.0,34.6,3.3,8.0,8.0,NF
290.0,149.0,1230.0,89.0,0.0,T3
800.0,695.16,8.4,49.0,3363.0,T3
67.8,145.66,345.0,0.0,186.0,D1
487297.0,9.0,32.3,169.0,0.3,T2
360.0,86.0,10.0,5040.0,111.0,D2
9340.0,700.0,30.0,610.0,0.0,D2
6.0,2.1,12.8,4200.0,57.0,PD
46.9,28.0,0.5,707.0,0.6,NF
220.0,530.0,2.0,0.9,44.0,D2
15.9,8.5,28.0,100.0,13.0,D2
1084.0,20.01,24.0,285.39,2489.0,T2
110.6,255.0,35.9,365.0,7.6,D2
5.48,3422.0,94.0,1443.0,7.3,D1
730.0,15.0,0.0,900.0,1.59,D2
3.11,61000.0,482.0,334.0,7730.0,NF
2400.0,966.0,1560.0,8.13,5.61,D1
87.2,123.0,5.0,957.0,375.0,NF
13.0,1850.0,6.0,3000.0,220.0,NF
16000.0,71.93,24.0,10.0,5390.0,NF
480.0,744.0,9.0,777.0,19.0,D1
535.0,360.0,61.32,580.0,619.0,T3
420.0,1.1,816.0,2.0,3.1,T1
362425.0,99.2,3.7,3500.0,22.0,T3
100.0,161.6,20.0,18.8,8.0,T3
21.0,1500.0,1.0,93.0,554.0,T2
2770.0,120.0,45.24,1200.0,54.0,D1
38.0,28.0,0.0,222.0,167.0,T3
3417.62,5020.0,45.24,153.0,56.0,T1
5884.0,20.01,5390.0,7.0,0.0,D2
8800.0,18900.0,2690.0,440.0,1.0,T2
1585.0,161.6,1100.0,194.8,460.0,D1
150.0,10.0,1180.0,1066.7,4284.0,T3
57.0,780.0,280.0,67.0,37565.0,D1
120.45,619.0,128.0,514.53,482.0,NF
15.9,10500.0,3.1,233.0,1.76,NF
120.0,2397.0,91.0,2.7,35.0,T3
441916.0,3422.0,2.09,6.96,133.6,D2
5760.0,240.95,85.0,0.03,10.0,D2
2240.0,400.0,110.0,4620.0,35.0,T3
2240.0,21.0,12.0,0.9,2.0,D2
210.0,77.0,20.0,7.24,198.5,D2
65.0,77.0,130.0,74.85,600.0,D1
800.0,163.0,10.0,6685.0,1730.0,PD
14.0,300.0,705.0,43.0,16.45,D2
5900.0,4000.0,1560.0,447061.0,1730.0,D2
14.0,230.0,345.0,1810.0,57.8,PD
87.2,400.0,0.5,74.85,8.0,T3
145.88,2397.0,7237.0,6.8,1.0,D2
30.0,7.01,9.0,153.0,4410.0,NF
3090.0,966.0,9.0,7.0,186.0,D2
128.0,85.0,38.0,2.5,90.0,D1
120.45,17.1,567.0,1140.0,72128.0,T2
1820.0,969.55,9.0,72.0,2308.92,NF
24700.0,947.43,187.0,1833.0,0.37,D1
43.0,3450.0,0.2,6788.0,10.0,T3
8.0,170.0,1010.0,170.0,111.0,D1
810.0,120.0,634.0,16.36,198.5,T3
10000.0,367.0,1560.0,1140.0,6.0,D2
0.0,188.0,345.0,34257.0,0.0,D2
10092.0,67.0,16.0,108.0,8.0,PD
362425.0,35.0,6.0,4115.0,0.0,NF
3675.0,28.0,57.0,365.0,45.0,D1
33046.0,3.0,1880.0,31.0,16.73,D1
1.0,61000.0,35.9,102.0,20.0,D1
620.0,86.0,21.05,31.9,936.6,D2
1600.0,690.0,16.1,7.0,0.6,T3
10092.0,24.0,41.0,4.0,389.0,D1
0.0,157.0,62.0,98.03,29.8,D1
0.7,707.0,1100.0,2.4,4536.0,T1
50.35,400.0,40.5,30.0,0.0,T3
1900.0,39.0,0.63,1.0,6.0,D1
1570.0,8.0,300.0,1901.0,399.0,T3
66.0,8.0,8.0,7020.0,83.0,D2
46.0,17.26,1560.0,670.0,7806.0,D1
181.0,126.0,18.1,14.0,2300.0,D2
120.45,65.58,1300.0,11.0,133.6,PD
860.0,1110.0,245667.0,4776.0,189531.0,T2
11.0,224.0,0.0,459335.0,619.0,PD
290.0,52.2,269.5,45.0,0.2,D2
6454.0,36.0,3393.0,305.0,800.0,D2
5000.0,260366.0,70.0,570.0,490.0,D1
7600.0,38.39,32.6,53.0,0.0,NF
755.0,2990.0,2.09,399.0,13.0,D1
960.0,10500.0,85.0,0.0,231.0,NF
47.0,1260.0,1.0,190.0,7.0,D2
613.0,35.0,2.48,334.0,170.0,T3
47.0,145.66,8.9,4.1,0.0,T1
9201.0,940.0,0.0,33.14,500.0,T2
12705.0,1110.0,0.0,6685.0,0.0,NF
0.0,3564.0,26300.0,4776.0,0.96,D1
24.0,135.0,8.9,181.0,26.0,T3
4230.0,160.0,26300.0,153.0,29.8,D2
32930.0,30.0,179851.0,4.0,0.0,D1
44.6,160.0,124.0,36.43,1010.0,NF
6454.0,2.97,3.1,194.8,10.0,T1
195.7,3240.0,210.0,222.0,18.2,D1
9032.0,4000.0,22.0,422.0,30.1,PD
462.0,5.2,323.0,11.0,541.0,T3
46.9,130.0,5.0,530.0,29990.0,NF
78.0,610.0,2293.0,411.0,49.6,D2
164.0,785.0,0.0,131.0,0.0,T1
4966.14,7870.0,20.0,110.0,5390.0,T3
305.0,400.0,3.3,110.0,27.0,D2
0.0,41.9,9.0,10.0,1.0,D2
21.0,780.0,460.0,2.4,896.0,T3
34.0,40.0,16.0,817.3,5500.0,NF
1309.0,100.0,9.6,6.0,176.0,NF
2240.0,27.65,2.0,2.0,10400.0,D2
84.0,10500.0,1.4,957.0,169.0,T1T2
543.0,31.0,45.21,89.0,7.6,T3
1170.0,40.0,22.7,1.0,32.0,D1
9340.0,86.0,1.0,1290.0,7.3,D2
22.5,67.0,1.0,1810.0,520.0,D1
316.0,706.0,7.3,7.0,5.4,T2
1820.0,112.0,110.0,37.3,37565.0,D1
2373.0,2800.0,37565.0,17700.0,111.0,T3
2770.0,24.0,90.0,1.0,5188.0,T2
18.19,3.5,20.2,1200.0,769.0,T2
29.9,3.0,6.0,900.0,330.0,D2
545.0,65.58,2.0,459845.0,541.0,T3
33046.0,6392.0,32.3,1810.0,10.0,NF
5.48,1440.0,9.0,67.0,101.0,T1
102.0,44.0,70.0,900.0,3.38,D2
1550.0,4980.0,6.0,95650.0,3.0,T1T2
3.82,1230.0,26.0,0.0,13.0,T3
83.26,162.0,0.46,14.0,8.0,D2
8266.0,240.95,57000.0,1330.0,2540.0,T1
67.8,137.4,20.2,399.0,1.0,D2
1230.0,175.21,34.0,826.65,0.0,D2
440.0,1740.0,218083.0,27.0,0.0,D2
57.0,171.05,24.6,27.7,0.38,D2
102.0,140.0,4040.0,0.67,6.0,D2
170.0,1069.0,10.0,434322.0,14.36,PD
110.6,138072.0,300.0,181.0,6047.0,D2
195.7,4290.0,554.0,489.57,207.0,NF
120.0,21.53,32.5,614.1,4284.0,T2
390.0,4000.0,159.0,0.0,189531.0,D1
117.0,163.0,217.0,712.0,32.81,T3
7613.0,1430.0,45.0,181.0,1.0,T1
1500.0,20.0,537988.0,53.0,207.0,T3
55.0,1260.0,26300.0,49.0,0.2,D1
2.369,4704.0,31.5,820.0,4641.0,D2
38.0,108.0,23.0,1290.0,936.6,NF
36036.0,1049.0,76.0,826.65,33.0,D2
290.0,2000.0,500.0,8.21,1.0,D1
740.0,4000.0,2.0,0.0,3.81,NF
4395.0,559.0,58.86,196.0,5909.0,D2
224.0,1440.0,13.0,5.0,22.0,D2
4566.0,400.0,51.5,78.0,29.0,D2
87.17,1230.0,321.0,108.0,3270.0,PD
36036.0,28.0,19.0,122.5,221.0,D2
3.11,19.1,2000.0,610.0,0.0,T3
224.0,947.43,4.7,0.67,2.0,T1
3930.0,25.0,17.0,161.0,7.3,T3
89.0,253480.0,7.13,153.0,0.6,NF
20000.0,240.0,101.0,7.0,0.0,T2
2500.0,260366.0,67.0,9.4,96.9,T2
480.0,81.0,39.0,541.0,15.86,D1
480.0,47.0,16.4,109.3,634.0,NF
290.0,1000.0,1830.0,31.9,0.0,NF
143.8,6110.0,1600.0,53.0,186.0,D1
65.0,61000.0,101.0,3.2,83.0,T1
480.0,10.0,323.0,43.0,249.0,D2
30.1,110.0,20.0,37.0,22.0,NF
99.0,140.0,8.9,8.13,26300.0,T2
78.0,1381.0,90.0,3.0,18.3,T2
35.0,230.0,270.0,40.54,32.0,D2
181.0,65.58,9.0,8.0,4008.0,T2
9340.0,6490.0,68.0,3800.0,16.45,D2
5000.0,6730.0,1.64,100.0,692.0,NF
180.0,215.0,8.0,3800.0,32.0,D2
150.0,48.82,3.1,148.69,2.0,D1
140.0,610.0,138.0,34257.0,8.0,PD
0.0,442.0,85.0,4510.0,133.6,T3
421.0,110.0,2.5,60.0,28.0,NF
513.0,22.0,130.0,2159.0,0.0,T3
22.04,1110.0,187.0,614.1,800.0,T3
8200.0,754.0,0.0,3.0,9.51,D1
135.65,969.55,1.0,4.0,35.0,T3
35.1,210.91,23.0,85.0,760.0,D2
2240.0,660.0,14.0,1.4,0.0,D1
523.0,24.1,7025.0,12.67,208.0,D2
1.0,400.0,22.0,5.5,45482.0,PD
170.0,24.0,221.0,18.8,277.0,D2
30.1,744.0,2.48,8.0,20.0,D2
1900.0,171.12,6.4,271.0,2.71,T2
53.0,1850.0,250.0,6990.0,116994.0,D1
310.0,28.0,5.0,570.0,0.0,D1
1570.0,4980.0,41.0,13500.0,176.0,D1
800.0,2740.0,244.0,5.0,159.0,D1
290.0,119.69,7.0,29000.0,750.0,D2
200.0,580.0,1060.0,183.97,30.0,D2
3.3,700.0,1740.0,489.57,345.0,D2
1600.0,13000.0,45.0,2000.0,72.4,T3
1230.0,75.0,3.0,7.0,33.0,D2
9693.0,1.5,355.0,36.45,3.8,D2
388.0,162.0,3.22,3800.0,42.0,D2
34.0,163.0,19.4,7.0,29.0,T3
2238.0,940.0,49.0,10.0,8.0,T3
57.0,26.1,2000.0,312.0,23.0,D1
47.0,149.6,12.0,403.0,130.0,T1
3.11,4704.0,70.0,1000.0,57000.0,D1
40000.0,5.52,7237.0,6.0,4266.0,D1
29.9,744.0,221.0,6.0,259.0,D2
420.0,102.6,18.0,2050.0,20.0,D1
755.0,400.0,7.13,3.0,5.6,NF
650.0,80.0,212.0,3500.0,187.0,D1
88.0,61000.0,38.9,9.4,11.0,NF
24700.0,10.13,26300.0,6.0,32.81,D2
2240.0,362.42,2293.0,14.0,29.8,D1
195.7,4000.0,139.0,13.0,6.0,D2
210.0,98.0,8.0,492.0,259.0,D2
0.0,10.0,16.0,73.0,298.0,NF
1900.0,690.0,57.0,0.0,53.87,T2
95.0,1200.0,91.0,400.0,110.0,T1
1550.0,3790.0,3600.0,200.0,25.1,D1
8200.0,1069.0,221.0,4.5,18.3,D2
308142.0,10200.0,157.0,41.0,16000.0,D1
29.9,0.0,20.0,30.3,4303.0,PD
34.0,4704.0,5.0,4776.0,13.53,T3
88.0,162.0,1.0,0.0,250.0,NF
30.0,26.1,7025.0,4.0,8.0,D2
300.0,6730.0,18.6,334.0,19.0,T3
0.0,8.0,36.0,198.0,198.0,T2
50.35,77.0,6.0,161.0,936.6,PD
18.19,80.0,619.0,335279.0,3363.0,D2
36036.0,24.45,52.48,2810.0,0.3,D2
545.0,27.65,345.0,580.0,38.0,NF
0.0,7.93,570.57,66.0,85.0,D2
400.0,400.0,673175.0,110.0,1.0,D1
670.0,23498.0,14.9,1132.0,7.0,NF
1820.0,24.0,1712.0,49.0,15.86,NF
362.0,7870.0,17.0,1000.0,10400.0,D1
90.0,135.0,118.0,131.0,16.0,D1
253.0,1230.0,94.0,20.1,150.0,NF
34.0,10.13,110.0,75.0,3.81,D2
5884.0,10.94,38.0,800.0,3.74,D2
9840.0,6.6,5.0,6.0,40.0,D2
545.0,700.0,299.0,4.0,0.0,D2
2031.0,20.01,58.86,120.0,54.0,T3
300.0,3.5,8.9,10.0,323.0,T3
23.0,7870.0,250.0,2159.0,13.0,T2
7746.0,4290.0,36.0,440.0,22.0,D1
543.0,2000.0,0.3,153.0,18.12,D2
34.0,45.32,47.2,7.0,8.3,T3
1570.0,4704.0,1010.0,7.24,3270.0,T3
2240.0,253480.0,800.0,411.0,321.0,NF
195.7,230.0,38.0,435718.0,6.0,NF
0.0,1000.0,1712.0,200.0,23.0,D2
620.0,66.0,32.0,0.84,0.0,D1
78.0,137.4,11.6,26076.0,208.0,T3
92600.0,4980.0,11.0,4620.0,182.0,T3
21.0,1500.0,1740.0,39.0,45.0,D2
45.8,126.0,218083.0,233.0,29.0,NF
78.0,1670.0,3.3,30.3,1830.0,D1
549.0,17.1,94.1,8500.0,0.0,D2
134.78,38.0,2511.0,13.5,4284.0,T3
236.0,44.0,2.09,800.0,116994.0,D2
150.0,15.0,44.2,4.0,2.0,D1
60.0,120.0,8.0,4.97,7.3,D1
8266.0,4829.0,240.0,11.0,0.0,T3
260.0,395.0,44.2,46.92,6.16,D1
1585.0,255.0,35.7,8.0,4443.0,D1
1170.0,31.0,7.3,0.0,2.0,D1
20.0,10.0,7.0,17700.0,2.0,T1
110.0,244.0,0.3,8.0,259.0,T2
3675.0,735.0,2.0,2000.0,410.0,D2
4419.0,2000.0,27.14,66.0,208.0,NF
2285.0,6392.0,1.0,72.0,6.0,T1T2
2373.0,75.0,68.0,11.0,49.0,D1
20.37,160.0,668.0,6.0,936.6,PD
8266.0,280.0,1560.0,1.28,85.0,D2
4.0,400.0,9.0,7.24,410.0,D2
2800.0,43.0,545454.0,570.0,0.0,T3
11.0,199740.0,32.0,144747.0,72128.0,D1
2240.0,10.94,546779.0,2159.0,7.3,NF
620.0,530.0,250.0,198.0,936.6,D2
150.0,37.3,8.0,1.22,2300.0,D2
14.0,22.0,763.0,461.0,0.96,NF
7238.97,530.0,5.0,98.03,31.0,NF
220.0,5399.0,100.0,820.0,20.0,D1
10092.0,210.91,1712.0,153.0,189531.0,NF
810.0,36.0,5.0,254.0,541.0,D2
9531.0,4704.0,16.0,0.03,6432.0,D2
7919.0,260366.0,36.0,404.0,36.0,D2
3420.0,15.7,0.0,8.21,3.0,D1
139.0,3240.0,2.0,0.0,6.16,T1
85.87,31.0,1.0,464427.0,8.52,T3
84.0,6.0,460.0,3.0,7806.0,D1
224.0,15.7,4.0,570.0,211.0,D1
8200.0,1500.0,6974.0,1901.0,68.0,NF
2500.0,200.0,0.0,109.3,2.0,NF
1330.0,360.0,10.0,4510.0,54.0,NF
33.66,11.57,1100.0,8.0,13.0,PD
2373.0,4.0,8.0,132.0,2.0,T2
2240.0,25.0,8.0,13.0,8.52,NF
755.0,94.0,1.4,2861.0,6.0,T2
20000.0,4880.0,79.0,97.0,0.55,D2
26788.0,50.6,218083.0,369165.0,9.0,D1
362425.0,4980.0,8.72,44.2,0.56,T3
2118.0,250.0,16.0,1.5,244.0,NF
116.0,130.0,545454.0,4.0,0.6,D2
310.0,196.3,5.0,170.0,0.0,T3
200.0,34.6,16.4,56.9,70.0,D2
1.6,7.93,96.93,260.0,1300.0,NF
9704.0,124.0,3.0,43.0,25.0,D1
522.2,215.0,31.6,45.0,0.55,D2
6454.0,50.6,94.1,2810.0,3363.0,D1
90.0,8.5,30.0,541.0,8.3,D1
40.0,86.0,7.13,93.0,34.0,D2
30.1,744.0,482.0,52.0,42.0,T3
1330.0,1740.0,22.33,108.0,0.0,T3
139.0,4829.0,2025.0,6.96,4462.0,D2
10000.0,61000.0,1.0,181.0,16.45,D2
2373.0,860.0,54.0,14.0,21.0,D1
8266.0,28.0,110.0,406.4,27.72,NF
30.0,2016.0,6.0,464427.0,1230.0,PD
480.0,22.0,325.0,434322.0,8.3,T1
1230.0,12.0,4.0,900.0,28.5,D2
5900.0,10.94,24.6,102.0,83.0,NF
480.0,21.0,182.0,489.57,490.0,T1
2240.0,3600.0,231.0,497.0,239.0,D2
2850.0,10.0,1180.0,93.0,0.6,T3
2587.0,85.0,218083.0,304.0,249.0,PD
40280.0,1260.0,490.0,90.0,0.0,D2
72.0,817.0,6.4,41.0,1560.0,D1
531.0,1.0,3.0,1.2,1.0,NF
97.0,27.0,40.5,11.0,1880.0,D2
1860.0,0.2,49.0,29000.0,4462.0,T3
24700.0,102.6,683643.0,170.0,318.0,NF
4966.14,138072.0,2572.0,66.0,0.0,D1
900.0,2397.0,68.0,610.0,4303.0,D1
131.0,160.0,1.0,388782.0,32.0,D2
210.0,67.0,1.0,30.0,45.0,D2
1084.0,619.0,39.0,614.1,198.5,T3
40000.0,1740.0,32.3,1132.0,9.0,PD
1000.0,196.3,16.0,459845.0,40.0,NF
34.0,6.6,24.0,1330.0,40.0,D1
0.0,10500.0,110.0,4200.0,5.2,NF
195.7,395.0,30.0,13.0,4008.0,D2
21.0,31.0,6.0,271.0,2540.0,D1
531.0,18.9,546779.0,712.0,0.38,T1
24700.0,60.0,750.0,614.1,70.0,D1
57.0,1430.0,8.9,2810.0,45.0,D2
645.0,120.0,540711.0,36.45,270.0,NF
45.0,89.0,7025.0,7.0,0.0,D1
12705.0,3240.0,1.4,97.0,0.0,D1
57.0,1500.0,0.0,249.8,1400.0,D1
120.0,30.0,5830.0,540.0,37565.0,NF
21.0,3240.0,14.2,122.5,323.0,D1
120.0,706.0,8.0,6.0,250.0,D2
14.0,442.0,1300.0,66.0,700.0,NF
5100.0,533.0,22.7,45.0,0.0,T3
7487.0,28.0,1560.0,1443.0,4.0,T3
135.65,530.0,10.0,1.45,60.0,T1T2
1769.7,1031.0,3.22,388782.0,57.0,NF
462.0,10500.0,683643.0,16.36,3.38,D2
68.0,19.1,0.1,0.0,4410.0,D1
31.0,1110.0,111.0,20.1,219.0,D1
545.0,300.0,4.7,3.0,21.0,T1
2800.0,47.0,70.0,84.0,541.0,D2
24700.0,5399.0,26300.0,74.85,4.0,PD
3.82,123.0,9.0,97.37,0.0,D2
441916.0,2800.0,62.0,166.0,4049.0,D2
48.0,300.0,2.33,18.8,4.0,NF
25.4,0.0,680.0,249.8,7.0,D1
33.0,3.5,816.0,1.8,6790.0,D2
143.8,735.0,7.0,6788.0,138.0,D2
1000.0,5.2,595394.0,166.0,2.0,D1
5100.0,58.96,460.0,233.0,3.97,T3
755.0,3.0,87.0,45.0,30.1,PD
180.0,660.0,7.13,1200.0,1880.0,D1
181.0,1200.0,21.891,1.45,700.0,D2
57.0,160.0,330.0,383.0,1850.0,NF
5760.0,120.0,244.0,271.0,3.5,T2
207.6,111.9,10.0,40.54,3.87,D2
70.0,38.39,38.0,49.0,2300.0,T3
305.0,62.0,277.0,27.0,7.0,D1
2373.0,60.0,3.0,13.0,8.0,D1
4.0,21.0,816.0,7330.0,19.0,D1
1084.0,108.92,2690.0,14.0,37565.0,T1
4.1,3600.0,39.0,1560.0,1290.0,D1
6.0,71.93,76.0,27.0,124.0,D1
156.0,4000.0,380.0,1066.7,2300.0,D1
645.0,14.5,218083.0,222.0,1730.0,D1
78.0,15.0,61.32,92.5,208.0,D2
3090.0,1110.0,816.0,31.0,828.0,T1
400.0,44.0,20.0,0.84,221.2,NF
24.3,560.0,16.0,478904.0,6432.0,T1
110.0,119.69,100.0,49.0,138.0,D2
20000.0,4144.0,816.0,3500.0,333624.0,D2
45.0,17.26,1.0,13.0,277.0,NF
513.0,168.0,1560.0,153.0,3.37,D2
20.37,2000.0,8.97,197.0,875.0,D1
2240.0,180.83,0.1,1833.0,757.0,D1
40000.0,23498.0,7025.0,0.9,4536.0,NF
20.37,143.0,87.0,4776.0,769.0,T1
78.0,671.0,244.0,72.0,323.0,D1
613.0,285.0,1.27,53.0,1830.0,T1T2
120.45,278.53,104585.0,161.0,28.5,NF
107.0,120.0,4.0,17700.0,9.0,NF
23.51,737.0,0.0,183.97,25.3,T2
8.0,40.0,0.2,20.1,9.51,D1
24700.0,25.5,94.1,20.15,41.0,D2
17.0,21.99,25.5,1833.0,6.0,NF
40.0,7.88,234.0,11.0,34.0,D1
600.0,695.16,11.0,65.3,13.0,D2
860.0,24.1,14.0,30.3,8.0,T3
529.75,188.0,0.0,1390.0,2.71,D2
24700.0,2397.0,20.0,1833.0,8.3,T1
362425.0,13000.0,355.0,7330.0,404053.0,T3
40000.0,3450.0,79.0,7020.0,3.81,D2
1100.0,195.8,29.0,110.0,44.0,D2
128.0,112.0,1560.0,16.92,198.5,D1
420.0,23498.0,705.0,43.0,2308.92,PD
7487.0,137.4,323.0,1780.0,239282.0,D1
89.0,2740.0,0.0,41.0,33.0,D1
475.3,10.0,2.0,2810.0,16.0,PD
1100.0,5399.0,2.09,6990.0,4343.0,NF
1900.0,37.3,24.0,89.0,490.0,D2
2456.0,230.0,14.0,2810.0,233.0,T2
9340.0,395.0,20.0,2159.0,0.0,D2
7919.0,1740.0,18.0,907.19,2760.0,D1
513.0,400.0,17.0,170.0,15.86,D2
7487.0,5399.0,482.0,12.0,3.38,T2
57.0,2000.0,2.0,312.0,1.0,NF
1.0,1061.0,1697.0,2.0,6303.0,D2
1950.0,395.0,2.0,153.0,54.0,D1
4480.0,80.0,21.05,712.0,5500.0,T3
7238.97,817.0,217.0,541.0,244.0,D1
34.0,340.0,179851.0,5.5,4303.0,D2
116.0,123.0,9.0,66.0,79.0,NF
1790.0,86.0,38.9,2.5,1560.0,T1
5900.0,250.0,760.0,194.8,10.47,D1
9823.0,64064.0,270.0,7.0,83.0,D1
40000.0,120.0,2.0,1200.0,8.0,T3
1900.0,1850.0,3.9,312.0,600.0,D1
2240.0,5399.0,35.7,342233.0,239.0,PD
3930.0,754.0,12.8,41.0,1.0,D2
0.0,20.01,36.0,7020.0,12.0,D1
4419.0,6392.0,40.0,91.6,520.0,D2
12.0,22.0,750.0,260.0,6047.0,T3
8800.0,744.0,124.0,249.8,20.0,D1
290.0,410.2,8.4,26076.0,7.0,D1
362.0,560.0,800.0,900.0,52.0,T3
362.0,61000.0,111.0,400.0,167.0,D2
810.0,170.0,38.0,1901.0,35.0,PD
1550.0,554.2,16.0,907.19,4.0,T2
535.0,130.0,31.5,570.0,25.3,T3
12.0,2.97,67.0,600.0,12.0,D1
8200.0,1690.0,35.0,1.8,700.0,T1T2
120.0,11.0,0.0,95650.0,29.0,D1
1000.0,610.0,1.0,0.9,207.0,D2
7600.0,24.45,21.891,8.0,760.0,T3
13.0,1049.0,231.0,1.0,13.0,T3
37800.0,2740.0,90.0,20.1,6790.0,T1
600.0,278.53,36.0,181.0,44.0,D2
1330.0,719.0,31.5,233.0,60.0,T3
5.48,1028.0,34.0,570.0,0.0,T3
78.0,5399.0,10.0,6.0,0.55,D1
8266.0,15.0,16.0,1839.0,244.0,D2
0.0,18342.0,530.0,202.9,29.8,D1
1.96,36.1,38.0,600.0,530.0,D1
57.0,86.0,20.0,7.0,17.48,D1
1100.0,24.1,11.0,570.0,6047.0,D2
210.0,120.0,221.0,27.0,875.0,T2
10000.0,995.0,104585.0,4776.0,400.0,T2
137.0,1075.0,669150.0,187.3,816.0,NF
60.0,80.0,3675.0,12.67,6.0,D1
